image_name,confidence_value,IoU_value
IMG_20180720_142509.jpg,0.5491427183151245,0
IMG_20180717_120957.jpg,0.6200370788574219,0
IMG_20180717_120957.jpg,0.462249755859375,0
IMG_20180717_122754.jpg,0.5585470795631409,0
IMG_20180717_122754.jpg,0.43048763275146484,0
IMG_20100101_033207.jpg,0.0,0
IMG_20180811_083958.jpg,0.2541276216506958,0
IMG_20180724_121957.jpg,0.0,0
IMG_20180719_143723.jpg,0.609568178653717,0
IMG_20180725_142219.jpg,0.7244223952293396,0
IMG_20180725_142219.jpg,0.26743707060813904,0
IMG_20180725_122231.jpg,0.4267452657222748,0
IMG_20180720_142111.jpg,0.6316916942596436,0
IMG_20180720_142111.jpg,0.3240838944911957,0
IMG_20180720_142111.jpg,0.25610899925231934,0
IMG_20180719_142631.jpg,0.0,0
IMG_20180725_122527.jpg,0.0,0
IMG_20100101_032553.jpg,0.0,0
IMG_20180724_123530.jpg,0.0,0
IMG_20180725_114304.jpg,0.5283132791519165,0
IMG_20180725_114304.jpg,0.3038390278816223,0
IMG_20180720_142150.jpg,0.6516817212104797,0
IMG_20180724_125116.jpg,0.31307607889175415,0
IMG_1244.jpg,0.5123717784881592,0
IMG_1244.jpg,0.39917126297950745,0
IMG_20180723_145854.jpg,0.3877841830253601,0
IMG_20180723_145854.jpg,0.2690907120704651,0
IMG_20180723_123653.jpg,0.37679770588874817,0
IMG_20180723_123653.jpg,0.29668354988098145,0
IMG_20180723_123653.jpg,0.27919334173202515,0
IMG_20100101_033637.jpg,0.3324732482433319,0
IMG_20100101_031126.jpg,0.34269198775291443,0
IMG_20180719_144127.jpg,0.6503037810325623,0
IMG_20180721_090336.jpg,0.2859954237937927,0
IMG_20180724_121053.jpg,0.5464491248130798,0
IMG_20180724_121053.jpg,0.5402646660804749,0
IMG_20180724_121053.jpg,0.3334657847881317,0
IMG_20100101_031805.jpg,0.43427446484565735,0
IMG_20180719_143203.jpg,0.46232694387435913,0
IMG_20180719_143203.jpg,0.2862825095653534,0
IMG_20180719_143203.jpg,0.2783988118171692,0
IMG_20180724_122525.jpg,0.5402508974075317,0
IMG_20180724_150758.jpg,0.6870683431625366,0
IMG_20180721_090151.jpg,0.0,0
IMG_20180720_123954.jpg,0.4551006555557251,0
IMG_20180720_123954.jpg,0.4148387610912323,0
IMG_20180713_104842.jpg,0.4063309133052826,0
IMG_20180713_104842.jpg,0.3960009813308716,0
IMG_20180723_123302.jpg,0.5732905864715576,0
IMG_20180723_123302.jpg,0.3740030825138092,0
IMG_20180723_123302.jpg,0.32569199800491333,0
IMG_20180718_105313.jpg,0.4221470355987549,0
IMG_20180723_124006.jpg,0.40104150772094727,0
IMG_20180713_105001.jpg,0.40238726139068604,0
IMG_1254.jpg,0.6505960822105408,0
IMG_20180720_142558.jpg,0.41993391513824463,0
IMG_20180723_124522.jpg,0.0,0
IMG_20100101_032618.jpg,0.0,0
